YearStart,YearEnd,LocationAbbr,LocationDesc,Class,Topic,Question,Data_Value,Data_Value_Alt,Sample_Size
2017,2017,WI,Wisconsin,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.4,22.4,5258
2017,2017,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,32.4,32.4,5311
2017,2017,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,5348
2017,2017,WI,Wisconsin,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32,32,5348
2017,2017,WI,Wisconsin,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,19,19,5252
2017,2017,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,18.3,18.3,5068
2017,2017,WV,West Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,38.1,38.1,5116
2017,2017,WV,West Virginia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,31.6,31.6,5286
2017,2017,WV,West Virginia,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,44.9,44.9,5141
2017,2017,WV,West Virginia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.6,33.6,5116
2017,2017,WY,Wyoming,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,25.7,25.7,4282
2017,2017,WY,Wyoming,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,37.7,37.7,4223
2017,2017,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.8,28.8,4158
2017,2017,WY,Wyoming,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,15.3,15.3,4163
2017,2017,WY,Wyoming,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,4158
2018,2018,AK,Alaska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.5,29.5,2600
2018,2018,AK,Alaska,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.6,19.6,2755
2018,2018,AK,Alaska,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,2600
2018,2018,AL,Alabama,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30.7,30.7,6577
2018,2018,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.2,36.2,6144
2018,2018,AL,Alabama,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.4,33.4,6144
2018,2018,AR,Arkansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,33.3,33.3,4963
2018,2018,AR,Arkansas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,31,31,5346
2018,2018,AR,Arkansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,37.1,37.1,4963
2018,2018,AZ,Arizona,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.5,29.5,7449
2018,2018,AZ,Arizona,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,7449
2018,2018,AZ,Arizona,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.1,22.1,8074
2018,2018,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,10856
2018,2018,CA,California,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,21,21,11911
2018,2018,CA,California,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.8,25.8,10856
2018,2018,CO,Colorado,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,16.4,16.4,8879
2018,2018,CO,Colorado,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,8234
2018,2018,CO,Colorado,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,23,23,8234
2018,2018,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,37,37,9722
2018,2018,CT,Connecticut,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.4,22.4,10694
2018,2018,CT,Connecticut,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,27.4,27.4,9722
2018,2018,DC,District of Columbia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.6,19.6,4388
2018,2018,DC,District of Columbia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.7,24.7,4081
2018,2018,DC,District of Columbia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.1,31.1,4081
2018,2018,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,4629
2018,2018,DE,Delaware,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.8,26.8,5225
2018,2018,DE,Delaware,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33.5,33.5,4629
2018,2018,FL,Florida,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.7,30.7,13804
2018,2018,FL,Florida,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,13804
2018,2018,FL,Florida,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.8,26.8,15226
2018,2018,GA,Georgia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.8,34.8,8231
2018,2018,GA,Georgia,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,32.5,32.5,8231
2018,2018,GA,Georgia,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,26.2,26.2,9286
2018,2018,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,29.8,29.8,1515
2018,2018,GU,Guam,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.4,32.4,1515
2018,2018,GU,Guam,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30,30,1643
2018,2018,HI,Hawaii,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,19.9,19.9,7898
2018,2018,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.6,34.6,7474
2018,2018,HI,Hawaii,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,24.9,24.9,7474
2018,2018,IA,Iowa,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.9,22.9,9105
2018,2018,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.1,34.1,8428
2018,2018,IA,Iowa,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,35.3,35.3,8428
2018,2018,ID,Idaho,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,20.5,20.5,3694
2018,2018,ID,Idaho,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.7,35.7,3434
2018,2018,ID,Idaho,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,28.4,28.4,3434
2018,2018,IL,Illinois,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,4973
2018,2018,IL,Illinois,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,31.8,31.8,4973
2018,2018,IL,Illinois,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,24.6,24.6,5303
2018,2018,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.3,32.3,6885
2018,2018,IN,Indiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,27.4,27.4,7594
2018,2018,IN,Indiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.1,34.1,6885
2018,2018,KS,Kansas,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.5,22.5,10806
2018,2018,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,9901
2018,2018,KS,Kansas,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,34.4,34.4,9901
2018,2018,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.6,36.6,8013
2018,2018,KY,Kentucky,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,32.4,32.4,8537
2018,2018,KY,Kentucky,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,31.9,31.9,8013
2018,2018,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,36.8,36.8,4720
2018,2018,LA,Louisiana,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,4720
2018,2018,LA,Louisiana,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,30.8,30.8,5121
2018,2018,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,25.7,25.7,6092
2018,2018,MA,Massachusetts,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,36,36,6092
2018,2018,MA,Massachusetts,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.4,22.4,6658
2018,2018,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.6,35.6,16029
2018,2018,MD,Maryland,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.9,30.9,16029
2018,2018,MD,Maryland,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.9,22.9,17517
2018,2018,ME,Maine,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,22.5,22.5,10945
2018,2018,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,30.4,30.4,10224
2018,2018,ME,Maine,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,10224
2018,2018,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,34.5,34.5,9589
2018,2018,MI,Michigan,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,33,33,9589
